PA14_RS06295	55
PA14_RS06300	420
PA14_RS06305	895
PA14_RS30160	34
PA14_RS06310	75
PA14_RS06315	29
PA14_RS06320	47
PA14_RS06325	16
PA14_RS06330	42
PA14_RS06335	83
PA14_RS06340	452
PA14_RS06345	64
PA14_RS06350	166
PA14_RS06355	110
PA14_RS06360	4
PA14_RS06365	76
PA14_RS06370	43
PA14_RS06375	49
PA14_RS06380	209
PA14_RS06385	183
PA14_RS06390	790
PA14_RS06395	943
PA14_RS06400	786
PA14_RS06405	1507
PA14_RS06410	1786
PA14_RS06415	251
PA14_RS06420	69
PA14_RS06425	100
PA14_RS06430	109
PA14_RS06435	654
PA14_RS06440	486
PA14_RS06445	266
PA14_RS06450	16
PA14_RS06455	52
PA14_RS06460	96
PA14_RS06465	202
PA14_RS06470	180
PA14_RS06475	104
PA14_RS06480	379
PA14_RS06485	475
PA14_RS06490	22
PA14_RS06495	49
PA14_RS06500	225
PA14_RS06505	335
PA14_RS06510	73
PA14_RS06515	506
PA14_RS06520	36
PA14_RS06525	101
PA14_RS06530	8
PA14_RS06535	46
PA14_RS06540	26
PA14_RS06545	520
PA14_RS06550	56
PA14_RS06555	21
PA14_RS06560	49
PA14_RS06565	36
PA14_RS06570	12
PA14_RS06575	31
PA14_RS06580	8
PA14_RS06585	165
PA14_RS06590	14
PA14_RS06595	43
PA14_RS06600	57
PA14_RS06605	90
PA14_RS06610	116
PA14_RS06615	124
PA14_RS06620	573
PA14_RS06625	406
PA14_RS06630	203
PA14_RS06635	55
PA14_RS06640	121
PA14_RS06645	28
PA14_RS06650	100
PA14_RS06655	17
PA14_RS06660	120
PA14_RS06665	366
PA14_RS06670	182
PA14_RS06675	153
PA14_RS06680	29
PA14_RS06685	20
PA14_RS06690	58
PA14_RS06695	1126
PA14_RS06700	199
PA14_RS06705	240
PA14_RS06710	99
PA14_RS06715	24
PA14_RS06720	8
PA14_RS06725	51
PA14_RS06730	51
PA14_RS06735	69
PA14_RS06740	145
PA14_RS06745	111
PA14_RS06750	228
PA14_RS06755	157
PA14_RS06760	354
PA14_RS06765	37
PA14_RS06770	9
PA14_RS06775	24
PA14_RS06780	15
PA14_RS06785	51
PA14_RS06790	82
PA14_RS06795	542
PA14_RS06800	84
PA14_RS06805	96
PA14_RS06810	64
PA14_RS06815	146
PA14_RS06820	33
PA14_RS06825	109
PA14_RS06830	138
PA14_RS06835	462
PA14_RS06840	660
PA14_RS06845	2817
PA14_RS06850	2498
PA14_RS06855	388
PA14_RS06860	284
PA14_RS06865	448
PA14_RS06870	184
PA14_RS06875	316
PA14_RS06880	1656
PA14_RS06885	1867
PA14_RS06890	248
PA14_RS06895	760
PA14_RS06900	435
PA14_RS06905	524
PA14_RS06910	456
PA14_RS06915	205
PA14_RS06920	946
PA14_RS06925	993
PA14_RS06930	1235
PA14_RS06935	367
PA14_RS06940	2133
PA14_RS06945	802
PA14_RS06950	1773
PA14_RS06955	118
PA14_RS06960	214
PA14_RS06965	49
PA14_RS06970	79
PA14_RS06975	18
PA14_RS06980	231
PA14_RS06985	133
PA14_RS06990	87
PA14_RS06995	137
PA14_RS07000	175
PA14_RS07005	108
PA14_RS07010	787
PA14_RS07015	669
PA14_RS07020	232
PA14_RS07025	396
PA14_RS07030	41
PA14_RS07035	30
PA14_RS07040	2821
PA14_RS07045	811
PA14_RS07050	90
PA14_RS07055	154
PA14_RS07060	288
PA14_RS07065	54
PA14_RS07070	178
PA14_RS07075	40
PA14_RS07080	11
PA14_RS07085	13
PA14_RS07090	29
PA14_RS07095	95
PA14_RS07100	75
PA14_RS07105	184
PA14_RS07110	187
PA14_RS07115	109
PA14_RS07120	8
PA14_RS07125	10
PA14_RS07130	73
PA14_RS07135	40
PA14_RS07140	12
PA14_RS07145	14
PA14_RS07150	28
PA14_RS07155	25
PA14_RS07160	4
PA14_RS07165	5
PA14_RS07170	0
PA14_RS07175	28
PA14_RS07180	2
PA14_RS07185	5
PA14_RS07190	30
PA14_RS07195	6
PA14_RS07200	36
PA14_RS07205	1133
PA14_RS07210	161
PA14_RS07215	399
PA14_RS07220	421
PA14_RS07225	208
PA14_RS07230	222
PA14_RS07235	79
PA14_RS07245	40
PA14_RS07250	77
PA14_RS07255	41
PA14_RS07260	86
PA14_RS07265	199
PA14_RS07270	77
PA14_RS07275	39
PA14_RS07280	16
PA14_RS07285	1
PA14_RS07290	47
PA14_RS07295	38
PA14_RS07300	22
PA14_RS07305	6
PA14_RS07310	6
PA14_RS07315	24
PA14_RS07320	77
PA14_RS07325	65
PA14_RS07330	9
PA14_RS07335	33
PA14_RS07340	55
PA14_RS07345	4
PA14_RS07350	10
PA14_RS07355	77
PA14_RS07360	33
PA14_RS07365	71
PA14_RS07370	53
PA14_RS07375	103
PA14_RS07380	28
PA14_RS07385	5
PA14_RS07390	7
PA14_RS07395	8
PA14_RS07400	4
PA14_RS07405	4
PA14_RS07410	1
PA14_RS07415	0
PA14_RS07420	0
PA14_RS07425	8
PA14_RS07430	9
PA14_RS07435	9
PA14_RS07440	161
PA14_RS07445	256
PA14_RS07450	119
PA14_RS07455	80
PA14_RS07460	143
PA14_RS07465	12
PA14_RS07470	847
PA14_RS07475	96
PA14_RS07480	2740
PA14_RS07485	47
PA14_RS07490	1124
PA14_RS07495	173
PA14_RS07500	268
PA14_RS07505	156
PA14_RS07510	468
PA14_RS07515	233
PA14_RS07520	5
PA14_RS07525	13
PA14_RS07530	1
PA14_RS31215	4
PA14_RS07535	10
PA14_RS31370	3
PA14_RS07540	6
PA14_RS07545	1
PA14_RS07550	8
PA14_RS07555	7
PA14_RS07560	24
PA14_RS07565	443
PA14_RS07570	68
PA14_RS07575	24
PA14_RS07580	18
PA14_RS07585	25
PA14_RS07590	81
PA14_RS07595	25
PA14_RS07600	66
PA14_RS07605	49
PA14_RS07610	86
PA14_RS07615	33
PA14_RS07620	49
PA14_RS07625	182
PA14_RS07630	230
PA14_RS07635	754
PA14_RS07640	188
PA14_RS07645	465
PA14_RS07650	286
PA14_RS07655	70
PA14_RS07660	623
PA14_RS07665	996
PA14_RS07670	146
PA14_RS07675	71
PA14_RS07680	36
PA14_RS07685	187
PA14_RS07690	135
PA14_RS07695	26
PA14_RS07700	33
PA14_RS07705	81
PA14_RS07710	1
PA14_RS07715	188
PA14_RS07720	78
PA14_RS07725	34
PA14_RS07730	62
PA14_RS07735	75
PA14_RS07740	26
PA14_RS07745	18
PA14_RS07750	52
PA14_RS07755	81
PA14_RS07760	72
PA14_RS07765	59
PA14_RS30210	0
PA14_RS07770	103
PA14_RS07775	25
PA14_RS07780	41
PA14_RS07785	399
PA14_RS07790	8
PA14_RS07795	25
PA14_RS07800	2
PA14_RS07805	5
PA14_RS07810	1
PA14_RS07815	4
PA14_RS07820	9
PA14_RS07825	3
PA14_RS07830	2
PA14_RS07835	2
PA14_RS07840	3
PA14_RS07845	244
PA14_RS07850	94
PA14_RS07855	76
PA14_RS07860	62
PA14_RS07865	54
PA14_RS07870	21
PA14_RS07875	58
PA14_RS07880	23
PA14_RS07885	13
PA14_RS07890	50
PA14_RS07895	16
PA14_RS07900	2
PA14_RS07905	1
PA14_RS07910	14
PA14_RS07915	44
PA14_RS07920	8
PA14_RS07925	33
PA14_RS07930	36
PA14_RS07935	8
PA14_RS07940	7
PA14_RS07945	6
PA14_RS07950	48
PA14_RS07955	31
PA14_RS07960	2
PA14_RS07965	4
PA14_RS07970	2
PA14_RS07975	173
PA14_RS07980	971
PA14_RS07985	664
PA14_RS07990	38
PA14_RS07995	26
PA14_RS08000	20
PA14_RS08005	13
PA14_RS08010	11
PA14_RS08015	0
PA14_RS08020	1
PA14_RS08025	0
PA14_RS08030	1
PA14_RS08035	6
PA14_RS08040	30
PA14_RS08045	31
PA14_RS08050	37
PA14_RS08055	34
PA14_RS08060	47
PA14_RS08065	79
PA14_RS08070	753
PA14_RS08075	50
PA14_RS08080	97
PA14_RS08085	137
PA14_RS08090	305
PA14_RS08095	602
PA14_RS08100	498
PA14_RS08105	36
PA14_RS08110	4
PA14_RS08115	98
PA14_RS08120	13
PA14_RS08125	101
PA14_RS08130	717
PA14_RS08135	5
PA14_RS08140	0
PA14_RS08145	5
PA14_RS08150	3
PA14_RS08155	0
PA14_RS08160	0
PA14_RS08165	0
PA14_RS08170	3
PA14_RS08175	0
PA14_RS08180	0
PA14_RS08185	7
PA14_RS08190	10
PA14_RS08195	28
PA14_RS08200	8
PA14_RS08205	1
PA14_RS08210	5
PA14_RS08215	4
PA14_RS08220	850
PA14_RS30215	85
PA14_RS08240	52
PA14_RS08245	64
PA14_RS08250	12
PA14_RS08255	94
PA14_RS08260	27
PA14_RS08265	23
PA14_RS08270	6
PA14_RS08275	75
PA14_RS08280	116
PA14_RS08285	11
PA14_RS08290	10
PA14_RS08295	13
PA14_RS08300	68
PA14_RS08305	209
PA14_RS08310	49
PA14_RS08315	17
PA14_RS08320	196
PA14_RS08325	166
PA14_RS08330	417
PA14_RS08335	89
PA14_RS08340	666
PA14_RS08345	367
PA14_RS08350	163
PA14_RS08355	96
PA14_RS08360	38
PA14_RS08365	502
PA14_RS08370	93
PA14_RS08375	12
PA14_RS08380	143
PA14_RS08385	271
PA14_RS08390	51
PA14_RS08395	40
PA14_RS08400	67
PA14_RS08405	61
PA14_RS08410	58
PA14_RS08415	41
PA14_RS08420	63
PA14_RS08425	9
PA14_RS08430	72
PA14_RS08435	57
PA14_RS08440	52
PA14_RS08445	40
PA14_RS08450	517
PA14_RS08455	500
PA14_RS08460	4
PA14_RS08465	1
PA14_RS08470	7
PA14_RS08475	61
PA14_RS08480	13
PA14_RS08485	7
PA14_RS08490	7
PA14_RS08495	18
PA14_RS08500	49
PA14_RS08505	16
PA14_RS08510	24
PA14_RS08515	26
PA14_RS08520	123
PA14_RS08525	42
PA14_RS08530	27
PA14_RS08535	182
PA14_RS08540	971
PA14_RS08545	524
PA14_RS08550	49
PA14_RS08555	70
PA14_RS31375	45
PA14_RS31690	702
PA14_RS08565	35
PA14_RS08570	0
PA14_RS08575	15
PA14_RS08580	191
PA14_RS08585	160
PA14_RS08590	80
PA14_RS08595	82
PA14_RS08600	542
PA14_RS08605	0
PA14_RS08610	259
PA14_RS08615	10
PA14_RS08620	180
PA14_RS08625	53
PA14_RS08630	8
PA14_RS31380	8
PA14_RS31635	2
PA14_RS08635	17
PA14_RS30250	84
PA14_RS08650	9
PA14_RS08655	59
PA14_RS08660	3
PA14_RS08665	190
PA14_RS08670	66
PA14_RS08675	92
PA14_RS08680	69
PA14_RS08685	102
PA14_RS08690	18
PA14_RS08695	29
PA14_RS08700	70
PA14_RS08705	2
PA14_RS08710	59
PA14_RS08715	58
PA14_RS08720	35
PA14_RS08725	80
PA14_RS08730	2
PA14_RS08735	6
PA14_RS08740	99
PA14_RS08745	297
PA14_RS08750	176
PA14_RS08755	41
PA14_RS08760	69
PA14_RS08765	164
PA14_RS08770	2082
PA14_RS08775	92
PA14_RS08780	145
PA14_RS08785	211
PA14_RS08790	49
PA14_RS08795	131
PA14_RS08800	1144
PA14_RS08805	133
PA14_RS08810	71
PA14_RS08815	29
PA14_RS08820	10
PA14_RS08825	41
PA14_RS08830	79
PA14_RS08835	1751
PA14_RS08840	71
PA14_RS08845	60
PA14_RS08850	17
PA14_RS08855	3
PA14_RS08860	15
PA14_RS08865	3
PA14_RS08870	41
PA14_RS08875	7
PA14_RS08880	25
PA14_RS08885	291
PA14_RS08890	140
PA14_RS08895	452
PA14_RS08900	700
PA14_RS08905	170
PA14_RS08910	151
PA14_RS08915	75
PA14_RS08920	197
PA14_RS08935	29
PA14_RS08940	87
PA14_RS31745	17
PA14_RS30260	0
PA14_RS08960	12
PA14_RS31220	8
PA14_RS08965	11
PA14_RS08970	0
PA14_RS31225	5
PA14_RS30265	4
PA14_RS30270	1
PA14_RS08985	1
PA14_RS08990	58
PA14_RS08995	7
PA14_RS31230	9
PA14_RS09000	0
PA14_RS31235	0
PA14_RS30280	2
PA14_RS30285	3
PA14_RS30290	10
PA14_RS09015	208
PA14_RS09020	25
PA14_RS09025	73
PA14_RS09030	110
PA14_RS09035	3
PA14_RS09040	14
PA14_RS09045	44
PA14_RS09050	94
PA14_RS09055	193
PA14_RS09060	5
PA14_RS09065	11
PA14_RS09070	98
PA14_RS09075	35
PA14_RS09080	141
PA14_RS09085	135
PA14_RS09090	28
PA14_RS09095	87
PA14_RS09100	86
PA14_RS09105	25
PA14_RS09110	6
PA14_RS09115	2
PA14_RS09120	9
PA14_RS09125	8
PA14_RS09130	9
PA14_RS09135	35
PA14_RS09140	103
PA14_RS09145	61
PA14_RS09150	72
PA14_RS09155	3
PA14_RS09160	11
PA14_RS09165	166
PA14_RS09170	24
PA14_RS09175	93
PA14_RS09180	77
PA14_RS09185	79
PA14_RS09190	57
PA14_RS09195	156
PA14_RS09200	198
PA14_RS09205	53
PA14_RS09210	88
PA14_RS09215	17
PA14_RS09220	55
PA14_RS09225	61
PA14_RS09230	119
PA14_RS09235	104
PA14_RS09240	109
PA14_RS09245	235
PA14_RS09250	130
PA14_RS09255	59
PA14_RS09260	61
PA14_RS09265	151
PA14_RS09270	69
PA14_RS09275	21
PA14_RS09280	247
PA14_RS09285	515
PA14_RS09290	186
PA14_RS09295	129
PA14_RS09300	48
PA14_RS30295	5
PA14_RS09305	629
PA14_RS09310	56
PA14_RS09315	33
PA14_RS09320	38
PA14_RS09325	62
PA14_RS09330	207
PA14_RS09335	109
PA14_RS09340	1351
PA14_RS09345	166
PA14_RS09350	234
PA14_RS09355	28
PA14_RS09360	184
PA14_RS09365	45
PA14_RS09370	61
PA14_RS09375	37
PA14_RS09380	50
PA14_RS09385	50
PA14_RS09390	180
PA14_RS09395	143
PA14_RS09400	151
PA14_RS09405	180
PA14_RS09410	132
PA14_RS09415	1542
PA14_RS09420	385
PA14_RS09425	312
PA14_RS09430	161
PA14_RS09435	429
PA14_RS09440	150
PA14_RS09445	7348
PA14_RS09450	794
PA14_RS09455	260
PA14_RS09460	696
PA14_RS09465	955
PA14_RS09470	885
PA14_RS09475	569
PA14_RS09480	677
PA14_RS29910	332
PA14_RS09485	1224
PA14_RS09490	695
PA14_RS29915	484
PA14_RS29920	412
PA14_RS09495	321
PA14_RS09500	1078
PA14_RS09505	116
PA14_RS09510	75
PA14_RS09515	883
PA14_RS09520	124
PA14_RS09525	20
PA14_RS09530	14
PA14_RS09535	56
PA14_RS09540	552
PA14_RS09545	184
PA14_RS09550	181
PA14_RS09555	973
PA14_RS09560	307
PA14_RS09565	17
PA14_RS09570	27
PA14_RS09575	62
PA14_RS09580	40
PA14_RS09585	99
PA14_RS09590	6
PA14_RS09595	23
PA14_RS09600	615
PA14_RS09605	16
PA14_RS09610	32
PA14_RS09615	14
PA14_RS09620	62
PA14_RS09625	88
PA14_RS09630	87
PA14_RS09635	21
PA14_RS09640	138
PA14_RS09645	523
PA14_RS09650	177
PA14_RS09655	692
PA14_RS09660	82
PA14_RS09665	281
PA14_RS09670	462
PA14_RS09675	385
PA14_RS09680	166
PA14_RS09685	206
PA14_RS09690	424
PA14_RS09695	152
PA14_RS09700	64
PA14_RS09705	396
PA14_RS09710	858
PA14_RS09715	210
PA14_RS09720	71
PA14_RS09725	14
PA14_RS09730	30
PA14_RS09735	6
PA14_RS09740	52
PA14_RS09745	42
PA14_RS09750	84
PA14_RS09755	34
PA14_RS09760	299
PA14_RS09765	363
PA14_RS09770	884
PA14_RS09775	56
PA14_RS09780	178
PA14_RS09785	21
PA14_RS09790	48
PA14_RS09795	35
PA14_RS09800	10
PA14_RS09805	80
PA14_RS09810	47
PA14_RS09815	34
PA14_RS09820	18
PA14_RS09825	89
PA14_RS09830	489
PA14_RS09835	226
PA14_RS09840	175
PA14_RS09845	162
PA14_RS09850	142
PA14_RS09855	44
PA14_RS09860	41
PA14_RS09865	51
PA14_RS09870	28
PA14_RS09875	65
PA14_RS09880	90
PA14_RS09885	35
PA14_RS09890	6
PA14_RS09895	58
PA14_RS09900	134
PA14_RS09905	134
PA14_RS09910	947
PA14_RS09915	71
PA14_RS09920	16
PA14_RS09925	0
PA14_RS09930	11
PA14_RS09935	4
PA14_RS09940	7
PA14_RS09945	10
PA14_RS09950	13
PA14_RS09955	52
PA14_RS09960	100
PA14_RS09965	142
PA14_RS09970	49
PA14_RS09975	72
PA14_RS09980	32
PA14_RS09985	232
PA14_RS09990	368
PA14_RS09995	228
PA14_RS10000	330
PA14_RS10005	599
PA14_RS10010	28
PA14_RS10015	64
PA14_RS10020	154
PA14_RS10025	236
PA14_RS10030	49
PA14_RS10035	59
PA14_RS10040	10
PA14_RS10045	327
PA14_RS10050	1
PA14_RS10055	4
PA14_RS10060	8
PA14_RS10065	83
PA14_RS10070	56
PA14_RS10075	57
PA14_RS10080	192
PA14_RS10085	1238
PA14_RS10090	33
PA14_RS10095	61
PA14_RS10100	124
PA14_RS10105	63
PA14_RS10110	16
PA14_RS10115	19
PA14_RS10120	20
PA14_RS10125	22
PA14_RS10130	97
PA14_RS10135	189
PA14_RS10140	211
PA14_RS10145	307
PA14_RS10150	89
PA14_RS10155	58
PA14_RS10160	58
PA14_RS10165	66
PA14_RS10170	302
PA14_RS10175	171
PA14_RS10180	54
PA14_RS10185	916
PA14_RS10190	143
PA14_RS10195	122
PA14_RS10200	1285
PA14_RS10205	1382
PA14_RS10210	678
PA14_RS10215	236
PA14_RS10220	212
PA14_RS10225	153
PA14_RS10230	269
PA14_RS10235	836
PA14_RS10240	357
PA14_RS10245	429
PA14_RS10250	205
PA14_RS10255	105
PA14_RS10260	90
PA14_RS10265	65
PA14_RS10270	167
PA14_RS10275	139
PA14_RS10280	45
PA14_RS10285	502
PA14_RS10290	46
PA14_RS10295	3
PA14_RS10300	29
PA14_RS10305	247
PA14_RS10310	174
PA14_RS10315	318
PA14_RS10320	189
PA14_RS10325	57
PA14_RS10330	62
PA14_RS10335	32
PA14_RS10340	175
PA14_RS10345	26
PA14_RS10350	160
PA14_RS10355	58
PA14_RS10360	258
PA14_RS10365	3056
PA14_RS10370	201
PA14_RS10375	63
PA14_RS10380	542
PA14_RS10385	13
PA14_RS10390	697
PA14_RS10395	64
PA14_RS10400	785
PA14_RS10405	393
PA14_RS10410	601
PA14_RS10415	3236
PA14_RS10420	1348
PA14_RS10425	545
PA14_RS10430	413
PA14_RS10435	98
PA14_RS10440	185
PA14_RS10445	89
PA14_RS10450	199
PA14_RS10455	46
PA14_RS10460	224
PA14_RS10465	115
PA14_RS10470	26
PA14_RS10475	33
PA14_RS10480	300
PA14_RS10485	600
PA14_RS10490	391
PA14_RS10495	682
PA14_RS10500	50
PA14_RS10505	25
PA14_RS10510	19
PA14_RS10515	54
PA14_RS10520	110
PA14_RS10525	126
PA14_RS10530	52
PA14_RS10535	126
PA14_RS10540	80
PA14_RS10545	36
PA14_RS10550	22
PA14_RS10555	239
PA14_RS10560	63
PA14_RS10565	13
PA14_RS10570	4
PA14_RS31645	3
PA14_RS10585	20
PA14_RS10590	3
PA14_RS10595	8
PA14_RS10600	34
PA14_RS10605	11
PA14_RS10610	9
PA14_RS10615	32
PA14_RS10620	9
PA14_RS10625	9
PA14_RS10630	1
PA14_RS10635	2
PA14_RS10640	1
PA14_RS10645	0
PA14_RS10650	0
PA14_RS10655	9
PA14_RS10660	38
PA14_RS10665	0
PA14_RS10670	3
PA14_RS10675	72
PA14_RS10680	19
PA14_RS10685	28
PA14_RS10690	1
PA14_RS10695	2
PA14_RS10700	5
PA14_RS10705	55
PA14_RS10710	39
PA14_RS10715	21
PA14_RS10720	35
PA14_RS10725	98
PA14_RS10730	123
PA14_RS10735	10
PA14_RS10740	10
PA14_RS10745	74
PA14_RS10750	66
PA14_RS10755	26
PA14_RS10760	124
PA14_RS10765	112
PA14_RS10770	58
PA14_RS10775	213
PA14_RS10780	121
PA14_RS10785	48
PA14_RS10790	46
PA14_RS10795	13
PA14_RS10800	2
PA14_RS10805	6
PA14_RS10810	2
PA14_RS10815	0
PA14_RS10820	2
PA14_RS10825	0
PA14_RS10830	19
PA14_RS10835	16
PA14_RS10840	69
PA14_RS10845	55
PA14_RS10850	7
PA14_RS10855	1
PA14_RS10860	6
PA14_RS10865	60
PA14_RS10870	4
PA14_RS10875	70
PA14_RS10880	98
PA14_RS10885	47
PA14_RS10890	21
PA14_RS10895	18
PA14_RS10900	20
PA14_RS10905	51
PA14_RS10910	31
PA14_RS10915	44
PA14_RS10920	9
PA14_RS10925	318
PA14_RS10930	86
PA14_RS10935	195
PA14_RS10940	86
PA14_RS10945	3
PA14_RS10950	12
PA14_RS10955	6
PA14_RS10960	208
PA14_RS10965	104
PA14_RS10970	91
PA14_RS10975	78
PA14_RS10980	81
PA14_RS10985	41
PA14_RS10990	358
PA14_RS10995	10138
PA14_RS11000	1296
PA14_RS11005	26
PA14_RS11010	1970
PA14_RS11015	39
PA14_RS11020	17
PA14_RS11025	4
PA14_RS11030	16
PA14_RS11035	14
PA14_RS11040	3
PA14_RS11045	15
PA14_RS11050	133
PA14_RS11055	49
PA14_RS11060	24
PA14_RS11065	1493
PA14_RS11070	17
PA14_RS11075	1
PA14_RS11080	9
PA14_RS11085	2
PA14_RS11090	12
PA14_RS11095	24
PA14_RS11100	9
PA14_RS11105	41
PA14_RS11110	165
PA14_RS11115	788
PA14_RS11120	137
PA14_RS11125	346
PA14_RS11130	134
PA14_RS11135	18
PA14_RS11140	13
PA14_RS11145	88
PA14_RS11150	52
PA14_RS11155	32
PA14_RS11160	50
PA14_RS11165	135
PA14_RS11170	214
PA14_RS11175	117
PA14_RS11180	152
PA14_RS11185	17
PA14_RS11190	6
PA14_RS11195	4
PA14_RS11200	2
PA14_RS11205	0
PA14_RS11210	4
PA14_RS11215	0
PA14_RS11220	0
PA14_RS11225	2
PA14_RS11230	13
PA14_RS11235	126
PA14_RS11240	34
PA14_RS11245	81
PA14_RS11250	9
PA14_RS11255	88
PA14_RS11260	71
PA14_RS11265	121
PA14_RS11270	47
PA14_RS11275	27
PA14_RS11280	9
PA14_RS11285	0
PA14_RS11290	182
PA14_RS11295	177
PA14_RS11300	4
PA14_RS11305	8
PA14_RS11310	82
PA14_RS11315	28
PA14_RS11320	483
PA14_RS11325	18
PA14_RS11330	667
PA14_RS11335	267
PA14_RS11340	391
PA14_RS11345	188
PA14_RS11350	82
PA14_RS11355	262
PA14_RS11360	77
PA14_RS11365	34
PA14_RS11370	86
PA14_RS11375	56
PA14_RS11380	56
PA14_RS11385	11
PA14_RS11390	0
PA14_RS11395	0
PA14_RS11400	10
PA14_RS11405	8
PA14_RS11410	19
PA14_RS31750	2
PA14_RS11420	36
PA14_RS11425	9
PA14_RS11430	3
PA14_RS11435	16
PA14_RS11440	157
PA14_RS11445	109
PA14_RS11450	138
PA14_RS11455	141
PA14_RS11460	55
PA14_RS11465	45
PA14_RS11470	28
PA14_RS11475	102
PA14_RS11480	14
PA14_RS11485	84
PA14_RS11490	37
PA14_RS11495	9
PA14_RS11500	4
PA14_RS11505	51
PA14_RS11510	308
PA14_RS11515	80
PA14_RS11520	157
PA14_RS11525	0
PA14_RS11530	40
PA14_RS11535	37
PA14_RS11540	25
PA14_RS11545	817
PA14_RS11550	35
PA14_RS11555	28
PA14_RS11560	75
PA14_RS11565	287
PA14_RS11570	176
PA14_RS11575	85
PA14_RS11580	16
PA14_RS11585	65
PA14_RS11590	21
PA14_RS11595	26
PA14_RS11600	32
PA14_RS11605	29
PA14_RS11610	7
PA14_RS11615	15
PA14_RS11620	19
PA14_RS11625	15
PA14_RS11630	10
PA14_RS11635	17
PA14_RS11640	48
PA14_RS11645	33
PA14_RS11650	75
PA14_RS11655	3
PA14_RS11660	58
PA14_RS11665	1494
PA14_RS11670	1891
PA14_RS11675	778
PA14_RS11680	3780
PA14_RS11685	493
PA14_RS11690	552
PA14_RS11695	239
PA14_RS11700	421
PA14_RS11705	932
PA14_RS30345	11
PA14_RS31525	0
PA14_RS11720	390
PA14_RS31650	27
PA14_RS31400	26
PA14_RS11725	175
PA14_RS11730	660
PA14_RS11735	416
PA14_RS11740	219
PA14_RS11745	367
PA14_RS31150	157
PA14_RS11760	11
PA14_RS11765	111
PA14_RS11770	32
PA14_RS11775	137
PA14_RS11780	6
PA14_RS11785	6
PA14_RS11790	8
PA14_RS11795	2
PA14_RS11800	2
PA14_RS11805	0
PA14_RS11810	81
PA14_RS11815	6
PA14_RS11820	23
PA14_RS11825	21
PA14_RS11830	7
PA14_RS11835	0
PA14_RS11840	11
PA14_RS11845	16
PA14_RS11850	118
PA14_RS11855	33
PA14_RS11860	46
PA14_RS11865	96
PA14_RS11870	21
PA14_RS11875	48
PA14_RS11880	20
PA14_RS11885	23
PA14_RS11890	27
PA14_RS31535	8
PA14_RS11895	33
PA14_RS11900	72
PA14_RS11905	5
PA14_RS11910	3
PA14_RS11915	12
PA14_RS11920	11
PA14_RS11925	13
PA14_RS11930	15
PA14_RS11935	42
PA14_RS11940	22
PA14_RS11945	22
PA14_RS11950	54
PA14_RS11955	15
PA14_RS11960	25
PA14_RS11965	1
PA14_RS11970	4
PA14_RS11975	6
PA14_RS11980	9
PA14_RS11985	181
PA14_RS11990	103
PA14_RS11995	4
PA14_RS12000	48
PA14_RS12005	29
PA14_RS12010	26
PA14_RS12015	5
PA14_RS12020	260
PA14_RS12025	13
PA14_RS12030	10
PA14_RS12035	6
PA14_RS12040	0
PA14_RS12045	1
PA14_RS12050	1
PA14_RS12055	4
PA14_RS12060	9
PA14_RS31405	8
PA14_RS12070	2
PA14_RS12075	13
PA14_RS12080	217
PA14_RS12085	226
PA14_RS12090	37
PA14_RS12095	6
PA14_RS12100	0
PA14_RS12105	41
PA14_RS12110	0
PA14_RS12115	31
PA14_RS12120	57
PA14_RS12125	42
PA14_RS12130	18
PA14_RS12135	51
PA14_RS12140	46
PA14_RS12145	32
PA14_RS31755	48
PA14_RS31760	122
PA14_RS12155	132
PA14_RS12160	225
PA14_RS12165	193
PA14_RS12170	22
PA14_RS12175	261
PA14_RS12180	213
PA14_RS12185	327
PA14_RS12190	29
PA14_RS12195	66
PA14_RS12200	53
PA14_RS12205	191
PA14_RS12210	603
PA14_RS12215	342
PA14_RS12220	103
PA14_RS12225	554
PA14_RS12230	980
PA14_RS12235	528
PA14_RS12240	5
PA14_RS12245	29
PA14_RS12250	453
PA14_RS12255	75
PA14_RS12260	90
PA14_RS12265	103
PA14_RS12270	193
PA14_RS12275	327
PA14_RS12280	59
PA14_RS12285	127
PA14_RS12290	167
PA14_RS12295	79
PA14_RS12300	1745
PA14_RS12305	1150
PA14_RS12310	139
PA14_RS12315	149
PA14_RS12320	945
PA14_RS12325	486
PA14_RS12330	126
PA14_RS12335	70
PA14_RS12340	476
PA14_RS12345	955
PA14_RS12350	139
PA14_RS12355	317
PA14_RS12360	345
PA14_RS12365	282
PA14_RS12370	57
PA14_RS12375	101
PA14_RS12380	6
PA14_RS12385	13
PA14_RS12390	29
PA14_RS12395	58
PA14_RS12400	505
PA14_RS12405	128
PA14_RS12410	23
PA14_RS12415	14
PA14_RS12420	30
PA14_RS12425	18
PA14_RS12430	0
PA14_RS12435	13
PA14_RS12440	6
PA14_RS12445	3
PA14_RS12450	1
PA14_RS12455	15
PA14_RS12460	135
PA14_RS12465	637
PA14_RS12470	123
PA14_RS12475	33
PA14_RS12480	4
PA14_RS12485	87
PA14_RS12490	290
PA14_RS12495	315
PA14_RS12500	293
PA14_RS12505	150
PA14_RS12510	77
PA14_RS12515	21
PA14_RS12520	205
PA14_RS12525	456
PA14_RS12530	687
PA14_RS12535	385
PA14_RS12540	18
PA14_RS12545	227
PA14_RS12550	9
PA14_RS12555	5
PA14_RS12560	52
PA14_RS12565	61
PA14_RS12570	13
PA14_RS12575	37
PA14_RS12580	14
