	GSM7985465_water_r1	GSM7985466_water_r2	GSM7985467_water_r3	GSM7985294_cip_0p78uM_r1	GSM7985295_cip_0p78uM_r2	GSM7985296_cip_0p78uM_r3	GSM7985297_cip_1p56uM_r1	GSM7985298_cip_1p56uM_r2	GSM7985299_cip_1p56uM_r3
PA14_RS17370	23.1815920816679	45.1007022955091	46.973762950791	32.7432427309544	24.7977962549796	46.4604243299921	49.5039401156765	22.6474590462482	35.7767720967997
PA14_RS17375	86.287037192875	100.041557819129	93.0934574842949	74.4164607521691	55.020110440736	68.6806272704231	75.5252419713527	72.0600969653352	65.9045801783153
PA14_RS17380	105.605030594265	113.161762123277	152.024178277105	89.299752902603	128.638568072707	138.371263765411	115.509193603245	99.8547057948217	137.458124371915
PA14_RS17385	121.059425315377	155.802426111759	121.27771525477	129.980751447122	165.835262455176	148.471356011062	178.975783495138	191.473971936462	241.022464652124
PA14_RS17390	51.5146490703731	41.0006384504628	38.4330787779199	50.603193311475	31.7721764516926	21.210193715866	29.1946313502708	41.1771982659058	5.64896401528417
PA14_RS17395	83.7113047393563	58.2209065996571	44.4115576989297	61.5176075551265	67.4190085682258	73.7306733932483	60.2932603972983	51.4714978323823	58.3726281579364
PA14_RS17400	637.493782245867	586.309129841618	531.230555552582	572.510638053355	526.953170418317	617.115636209243	515.98337582109	472.50835010127	444.385169202354
PA14_RS17405	276.891238753256	190.242962410147	198.143872810609	185.545042142075	198.382370039837	208.061900260399	241.807707488112	289.269817817988	359.650708973092
PA14_RS17410	55.3782477506511	57.4008938306479	75.1580207212656	59.5331686017353	61.994490637449	39.3903597580368	88.2185599497313	74.1189568786305	41.4257361120839
PA14_RS17415	20.6058596281493	13.1202043041481	21.3517104321777	20.8366090106074	22.4730028560753	29.2902675123863	25.3866359567572	29.8534687427817	7.53195202037889
PA14_RS17420	6.43933113379664	7.3801149210833	17.9354367630293	18.8521700572162	5.42451793077679	15.1501383684757	12.6933179783786	4.11771982659058	0
PA14_RS17425	108.180763047784	107.421672740212	103.34227849174	67.4709244153	71.2936642330664	93.9308578845492	72.9865783756769	61.7657973988588	41.4257361120839
PA14_RS17430	19.3179934013899	16.4002553801851	20.4976420148906	17.8599505805206	15.4986226593623	17.1701568176058	10.1546543827029	9.26486960982881	11.2979280305683
PA14_RS17435	16.7422609478713	50.0207789095646	52.0981734545137	33.73546220765	10.8490358615536	33.3303044106465	26.6559677545951	19.5591691763053	26.3618320713261
PA14_RS17440	3.86359868027798	7.3801149210833	8.54068417287109	14.8832921504338	2.32479339890434	1.01000922456505	2.53866359567572	3.08828986994294	5.64896401528417
PA14_RS17445	16.7422609478713	23.7803703012684	29.8923946050488	21.8288284873029	19.3732783242028	23.230212164996	41.8879493286494	33.9711885693723	24.4788440662314
PA14_RS17450	0	5.74008938306479	0.854068417287109	0	0	0	0	3.08828986994294	0
PA14_RS17455	12.8786622675933	16.4002553801851	16.2272999284551	41.6732180212147	20.9231405901391	8.08007379652036	20.9439746643247	18.5297392196576	20.7128680560419
PA14_RS17460	61.8175788844477	34.4405362983887	40.9952840297813	36.7121206377368	19.3732783242028	30.3002767369514	46.9652765200008	39.1183383526105	41.4257361120839
PA14_RS17465	47.6510503900951	29.5204596843332	26.4761209359004	21.8288284873029	35.6468321165332	18.1801660421708	26.0213018556761	21.6180290896006	20.7128680560419
PA14_RS17470	133.93808758297	126.281966427425	116.153304751047	90.2919723792986	109.265289748504	111.101014702155	90.757223545407	78.2366767052211	109.213304295494
PA14_RS31155	9.0150635873153	16.4002553801851	6.83254733829688	7.93775581356471	4.64958679780868	10.1000922456505	8.88532258486502	7.20600969653352	0
PA14_RS17475	33.4845218957425	15.5802426111759	25.6220525186133	8.9299752902603	24.0228651220115	19.1901752667359	24.7519700578383	28.8240387861341	43.3087241171786
PA14_RS17480	252.421780444828	184.502873027083	228.036267415658	175.622847375119	150.336639795814	215.131964832355	204.362419451895	197.650551676348	188.298800509472
PA14_RS17485	145.528883623804	86.9213535149811	99.0719364053047	71.4398023220824	75.168319897907	47.4704335545571	72.9865783756769	43.2360581792011	88.5004362394519
PA14_RS17490	857.718907021713	512.507980630785	662.757091814797	359.183450563803	378.166392888439	405.013699050583	350.335576203249	327.358726213951	451.917121222733
PA14_RS17495	23.1815920816679	18.8602936872129	22.2057788494648	6.94553633686912	13.948760393426	13.1301199193456	8.88532258486502	12.3531594797718	13.1809160356631
PA14_RS17500	3.86359868027798	5.74008938306479	0	0	8.52424246264924	2.02001844913009	1.90399769675679	4.11771982659058	0
PA14_RS17505	6.43933113379664	1.64002553801851	3.41627366914844	0.992219476695589	0	2.02001844913009	3.80799539351358	0	7.53195202037889
PA14_RS17510	179.013405519547	138.582157962564	119.569578420195	97.2375087161677	91.4418736902373	56.5605165756425	95.8345507367584	95.7369859682311	107.330316290399
PA14_RS30650	204.770730054733	127.921991965444	75.1580207212656	99.2219476695589	91.4418736902373	92.9208486599842	85.0452304551366	70.0012370520399	32.0107960866103
PA14_RS17515	204.770730054733	145.962272883648	228.036267415658	118.074117726775	163.510469056272	167.661531277798	130.7411751773	212.062571069415	165.702944448336
PA14_RS17520	294.921365927886	270.604213773054	369.811624685318	221.264943303116	292.923968261947	228.2620847517	357.316901091358	342.800175563666	365.299672988376
PA14_RS17525	34.7723881225019	20.5003192252314	28.1842577704746	22.8210479639985	13.948760393426	20.2001844913009	41.2532834297304	17.50030926301	26.3618320713261
PA14_RS17530	37.3481205760205	32.8005107603702	44.4115576989297	30.7588037775632	40.2964189143419	28.2802582878213	47.5999424189197	45.2949180924964	33.893784091705
PA14_RS17535	181.589137973065	172.202681491944	204.976420148906	209.358309582769	173.584573784857	174.731595849753	255.770357264329	256.328059205264	305.044056825345
PA14_RS17540	57.9539802041698	65.6010215207404	63.2010628792461	51.5954127881706	38.7465566484057	63.6305811475979	49.5039401156765	53.5303577456776	32.0107960866103
PA14_RS17545	9.0150635873153	9.02014045910181	8.54068417287109	3.96887790678235	6.1994490637449	12.1201106947805	10.1546543827029	9.26486960982881	5.64896401528417
PA14_RS17550	25.7573245351866	22.9603575322592	17.9354367630293	7.93775581356471	14.7236915263941	10.1000922456505	21.5786405632436	21.6180290896006	43.3087241171786
PA14_RS17555	25.7573245351866	32.8005107603702	25.6220525186133	21.8288284873029	14.7236915263941	14.1401291439106	24.7519700578383	18.5297392196576	52.7236641426522
PA14_RS17560	24.4694583084272	34.4405362983887	23.059847266752	45.6420959279971	24.0228651220115	31.3102859615164	38.7146198340547	50.4420678757347	15.0639040407578
PA14_RS17565	25.7573245351866	19.6803064562221	13.6650946765938	45.6420959279971	20.9231405901391	17.1701568176058	15.2319815740543	9.26486960982881	22.5958560611367
PA14_RS17570	59.2418464309291	57.4008938306479	49.5359682026523	53.5798517415618	55.020110440736	44.440405880862	55.8505991048658	43.2360581792011	37.6597601018944
PA14_RS17575	20.6058596281493	11.4801787661296	18.7895051803164	14.8832921504338	7.74931132968113	15.1501383684757	12.6933179783786	26.7651788728388	20.7128680560419
PA14_RS17580	33.4845218957425	45.1007022955091	59.7847892100977	61.5176075551265	56.5699727066723	73.7306733932483	59.6585944983794	56.6186476156205	58.3726281579364
PA14_RS17585	77.2719736055597	85.2813279769626	77.720225973127	74.4164607521691	65.0942151693215	86.8607933125939	69.1785829821634	80.2955366185164	126.160196341346
PA14_RS17590	15.4543947211119	30.3404724533425	26.4761209359004	20.8366090106074	19.3732783242028	38.3803505334717	15.2319815740543	19.5591691763053	26.3618320713261
PA14_RS17595	38.6359868027798	67.241047058759	36.7249419433457	64.4942659852133	68.193939701194	48.4804427791222	59.6585944983794	83.3838264884593	28.2448200764208
PA14_RS17600	46.3631841633358	62.3209704447034	64.9091997138203	67.4709244153	65.0942151693215	58.5805350247726	87.5838940508123	81.324966575164	112.979280305683
PA14_RS17605	57.9539802041698	28.7004469153239	30.7464630223359	25.7977063940853	37.9716255154375	21.210193715866	26.0213018556761	51.4714978323823	32.0107960866103
PA14_RS17610	5.15146490703731	9.84015322811107	21.3517104321777	9.92219476695589	17.8234160582666	27.2702490632562	5.71199309027037	13.3825894364194	15.0639040407578
PA14_RS17615	43.7874517098172	29.5204596843332	23.059847266752	17.8599505805206	37.1966943824694	34.3403136352115	28.5599654513518	35.00061852602	7.53195202037889
PA14_RS17620	1.28786622675933	1.64002553801851	2.56220525186133	1.98443895339118	0	0	2.53866359567572	1.02942995664765	0
PA14_RS17625	20.6058596281493	16.4002553801851	11.9569578420195	5.95331686017353	9.29917359561736	2.02001844913009	3.17332949459465	8.23543965318117	1.88298800509472
PA14_RS17630	10.3029298140746	8.20012769009256	11.9569578420195	5.95331686017353	7.74931132968113	10.1000922456505	11.4239861805407	8.23543965318117	1.88298800509472
PA14_RS17635	0	4.92007661405553	0	2.97665843008677	0	0	0	0	0
PA14_RS17640	48.9389166168545	68.8810725967775	44.4115576989297	51.5954127881706	55.7950415737041	52.5204796773824	59.6585944983794	44.2654881358488	22.5958560611367
PA14_RS17645	29.6209232154645	31.980497991361	42.7034208643555	24.8054869173897	10.8490358615536	24.2402213895611	36.175956238379	8.23543965318117	24.4788440662314
PA14_RS17650	10.3029298140746	11.4801787661296	5.12441050372266	6.94553633686912	3.87465566484057	7.07006457195532	8.88532258486502	2.05885991329529	20.7128680560419
PA14_RS17655	5.15146490703731	6.56010215207404	4.27034208643555	0	1.54986226593623	5.05004612282523	8.25065668594609	2.05885991329529	9.41494002547361
PA14_RS17660	34.7723881225019	41.0006384504628	35.8708735260586	7.93775581356471	25.5727273879477	27.2702490632562	19.0399769675679	13.3825894364194	64.0215921732205
PA14_RS17665	33.4845218957425	33.6205235293795	22.2057788494648	27.7821453474765	13.1738292604579	30.3002767369514	29.1946313502708	26.7651788728388	48.9576881324628
PA14_RS17670	90.150635873153	185.322885796092	146.899767773383	112.120800866602	137.162810535356	128.271171519761	147.877154448111	144.12019393067	212.777644575704
PA14_RS17675	122.347291542136	154.16240057374	181.916572882154	101.20638662295	144.137190732069	155.541420583017	135.183836469732	154.414493497147	163.819956443241
PA14_RS17680	118.483692861858	87.7413662839903	114.445167916473	87.3153139492118	92.9917359561736	101.000922456505	111.066532310813	172.944232716805	169.468920458525
PA14_RS17685	14.1665284943526	27.0604213773054	22.2057788494648	27.7821453474765	10.0741047285855	2.02001844913009	23.4826382600004	21.6180290896006	43.3087241171786
PA14_RS17690	34.7723881225019	45.1007022955091	40.9952840297813	28.7743648241721	19.3732783242028	30.3002767369514	41.8879493286494	32.9417586127247	33.893784091705
PA14_RS17695	11.590796040834	8.20012769009256	18.7895051803164	14.8832921504338	15.4986226593623	8.08007379652036	14.5973156751354	7.20600969653352	9.41494002547361
PA14_RS17700	34.7723881225019	50.0207789095646	52.9522418718008	26.7899258707809	27.8975207868521	32.3202951860815	49.5039401156765	39.1183383526105	43.3087241171786
PA14_RS17705	3.86359868027798	15.5802426111759	11.9569578420195	5.95331686017353	13.948760393426	17.1701568176058	10.7893202816218	7.20600969653352	28.2448200764208
PA14_RS17710	69.5447762450037	111.521736585259	83.6987048941367	125.019654063644	127.863636939739	114.13104237585	121.221186693516	84.413256445107	124.277208336252
PA14_RS17715	29.6209232154645	36.0805618364072	37.5790103606328	19.8443895339118	40.2964189143419	37.3703413089067	34.9066244405411	45.2949180924964	96.0323882598308
PA14_RS17720	0	7.3801149210833	15.373231511168	15.8755116271294	0.774931132968113	8.08007379652036	8.25065668594609	7.20600969653352	1.88298800509472
PA14_RS17725	92.7263683266716	127.101979196435	115.29923633376	114.105239819993	157.311019992527	156.551429807582	223.402396419463	226.474590462482	241.022464652124
PA14_RS17730	130.074488902692	156.622438880768	148.607904607957	126.01187354034	151.111570928782	135.341236091716	154.2238134373	210.00371115612	139.341112377009
PA14_RS17735	137.801686263248	114.801787661296	110.174825830037	54.5720712182574	62.7694217704172	71.7106549441182	57.7545968016226	71.0306670086876	82.8514722241678
PA14_RS17740	282.042703660293	263.224098851971	181.062504464867	268.891478184505	201.482094571709	188.871724993663	130.106509278381	130.737604494251	160.053980433051
PA14_RS17745	1019.99005159339	891.353879913061	886.52301714402	689.592536303434	634.668597900885	641.355857598804	647.359216897309	687.659211040627	766.376118073552
PA14_RS17750	2461.11235933708	2059.05206298224	1984.00093335796	1454.59375283573	1389.45152141183	1520.06388297039	1339.77971261786	1340.31780355524	1463.0816799586
PA14_RS17755	293.633499701127	342.765337445869	357.854666843299	202.4127732459	293.698899394915	268.662453734302	202.458421755139	236.768890028959	257.969356697977
PA14_RS17760	146.816749850563	122.181902582379	88.8231153978594	86.3230944725162	97.6413227539823	102.01093168107	88.2185599497313	62.7952273555064	62.1386041681258
PA14_RS17765	6.43933113379664	8.20012769009256	5.97847892100977	0	3.09972453187245	6.06005534739027	4.44266129243251	6.17657973988588	0
PA14_RS17770	33.4845218957425	22.9603575322592	21.3517104321777	21.8288284873029	13.1738292604579	14.1401291439106	14.5973156751354	10.2942995664765	35.7767720967997
PA14_RS17775	20.6058596281493	28.7004469153239	15.373231511168	32.7432427309544	47.2707991110549	20.2001844913009	34.2719585416222	36.0300484826676	52.7236641426522
PA14_RS17780	28.3330569887052	15.5802426111759	30.7464630223359	39.6887790678235	20.9231405901391	14.1401291439106	18.405311068649	23.6768890028959	20.7128680560419
PA14_RS17785	42.4995854830578	52.4808172165924	42.7034208643555	31.7510232542588	41.8462811802781	38.3803505334717	31.0986290470276	21.6180290896006	20.7128680560419
PA14_RS17790	32.1966556689832	49.2007661405553	68.3254733829688	30.7588037775632	42.6212123132462	25.2502306141261	38.7146198340547	26.7651788728388	20.7128680560419
PA14_RS17795	18.0301271746306	24.6003830702777	27.3301893531875	14.8832921504338	7.74931132968113	25.2502306141261	7.61599078702716	7.20600969653352	24.4788440662314
PA14_RS17800	32.1966556689832	22.9603575322592	43.5574892816426	17.8599505805206	37.9716255154375	29.2902675123863	38.7146198340547	19.5591691763053	24.4788440662314
PA14_RS17805	11.590796040834	5.74008938306479	2.56220525186133	2.97665843008677	10.0741047285855	1.01000922456505	13.9626497762165	6.17657973988588	0
PA14_RS17810	130.074488902692	143.50223457662	158.856725615402	88.3075334259074	104.615702950695	126.251153070631	133.914504671894	117.355015057832	173.234896468714
PA14_RS17815	962.036071389218	1249.69945997011	1305.87061003199	864.223164201858	1261.58788447209	1104.95009167416	1195.07588766435	1508.1148864888	1585.47590028976
PA14_RS17820	41.2117192562985	96.7615067430922	79.4283628077012	70.4475828453868	73.6184576319707	73.7306733932483	59.6585944983794	45.2949180924964	52.7236641426522
PA14_RS17825	6.43933113379664	18.8602936872129	17.9354367630293	29.7665843008677	15.4986226593623	23.230212164996	13.3279838772975	13.3825894364194	43.3087241171786
PA14_RS17830	32.1966556689832	54.9408555236201	77.720225973127	41.6732180212147	30.2223141857564	40.4003689826018	49.5039401156765	39.1183383526105	43.3087241171786
PA14_RS17835	785.59839832319	1011.07574418841	706.314581096439	859.26206681838	943.866119955162	979.708947828094	892.974919778934	887.368622630271	1150.50567111288
PA14_RS17840	124.923023995655	154.16240057374	190.457257055025	104.183045053037	110.81515201444	99.9909132319395	90.757223545407	84.413256445107	120.511232326062
PA14_RS17845	570.524738454382	751.131696412478	788.305149156002	731.265754324649	640.093115831661	768.617019893999	758.425749208121	772.072467485734	713.652453930899
PA14_RS17850	1030.29298140746	1252.97951104614	1298.18399427641	953.522917104461	1094.97769088394	1233.22126319392	1172.86258120218	1062.37171526037	1502.62442806559
PA14_RS17855	1420.51644811554	1274.29984304038	1644.93577169497	992.219476695589	1206.56777403135	1249.38141078696	1507.33150993246	1506.05602657551	1321.85757957649
PA14_RS17860	999.384191965239	939.734633284607	1225.588178807	655.857074095784	767.9567527714	719.126567890312	813.007016515149	747.366148526191	883.121374389424
PA14_RS17865	924.687950813198	748.67165810545	920.685753835504	575.487296483441	544.776586476583	486.824446240352	564.852650037848	532.215287586833	546.066521477469
PA14_RS17870	2159.75166227539	1965.57060731519	2335.02305286296	1373.23175574669	1473.14408377238	1483.70355088605	1415.93962048813	1517.37975609863	1363.28331568858
PA14_RS17875	1616.27211458296	1715.46671276736	1710.69903982608	1704.63306096302	1474.69394603832	1575.61439032147	1322.00906744813	1313.5526246824	1250.3040353829
PA14_RS17880	2556.41446011727	2692.10192065739	2930.30873971207	2323.77801442107	2537.89946047057	2358.37153935938	2336.20517392058	2436.66070738498	2570.2786269543
PA14_RS17885	361.890409719371	295.204596843332	345.043640583992	315.525793589197	291.374105996011	327.242988759075	322.410276650816	345.888465433609	397.310469074986
PA14_RS17890	1242.79090882275	1191.47855337045	1310.14095211843	949.554039197678	1022.13416438494	950.418680315708	1196.9798853611	1252.81625724019	1222.05921530647
PA14_RS17895	1712.86208158991	1842.5686919638	1662.871208458	1532.97909149468	1534.36364327686	1658.4351467358	1379.12899835083	1476.20255783272	1329.38953159687
PA14_RS17900	379.920536894002	446.086946341035	337.357024828408	356.206792133716	374.291737223599	446.42407725775	366.202223676223	352.065045173495	314.458996850819
PA14_RS17905	48.9389166168545	72.9811364418238	46.973762950791	60.5253880784309	65.0942151693215	48.4804427791222	36.8106221372979	35.00061852602	30.1278080815155
PA14_RS17910	41.2117192562985	52.4808172165924	25.6220525186133	26.7899258707809	32.5471075846608	35.3503228597766	37.4452880362169	43.2360581792011	9.41494002547361
PA14_RS17915	32.1966556689832	36.0805618364072	38.4330787779199	29.7665843008677	30.2223141857564	21.210193715866	31.0986290470276	21.6180290896006	22.5958560611367
PA14_RS17920	105.605030594265	59.0409193686664	56.3685155409492	62.5098270318221	61.994490637449	64.6405903721629	55.8505991048658	57.6480775722682	75.3195202037889
PA14_RS17925	30.9087894422239	29.5204596843332	45.2656261162168	29.7665843008677	40.2964189143419	38.3803505334717	52.0426037113523	52.5009277890299	41.4257361120839
PA14_RS17930	146.816749850563	106.601659971203	108.466688995463	101.20638662295	134.063086003484	156.551429807582	92.6612212421638	107.060715491355	112.979280305683
PA14_RS17935	48.9389166168545	49.2007661405553	51.2441050372266	61.5176075551265	48.045730244023	54.5404981265124	41.2532834297304	40.1477683092582	67.78756818341
PA14_RS17940	64.3933113379664	55.7608682926294	46.1196945335039	54.5720712182574	57.3449038396404	82.8207564143337	68.5439170832444	60.7363674422111	99.7983642700202
PA14_RS17945	68.2569100182444	86.1013407459718	43.5574892816426	46.6343154046927	55.020110440736	61.6105626984678	69.8132488810823	60.7363674422111	77.2025082088836
PA14_RS17950	19.3179934013899	18.0402809182036	18.7895051803164	50.603193311475	36.4217632495013	35.3503228597766	31.7332949459465	41.1771982659058	33.893784091705
PA14_RS17955	5.15146490703731	12.3001915351388	11.1028894247324	5.95331686017353	1.54986226593623	3.03002767369514	6.3466589891893	2.05885991329529	13.1809160356631
PA14_RS17960	0	0	0	0	0	1.01000922456505	0	0	0
PA14_RS17965	3.86359868027798	15.5802426111759	13.6650946765938	22.8210479639985	15.4986226593623	19.1901752667359	31.0986290470276	28.8240387861341	15.0639040407578
PA14_RS30665	38.6359868027798	33.6205235293795	29.8923946050488	29.7665843008677	30.2223141857564	43.4303966562969	24.7519700578383	42.2066282225535	7.53195202037889
PA14_RS17970	45.0753179365765	24.6003830702777	44.4115576989297	39.6887790678235	44.1710745791824	40.4003689826018	32.3679608448654	37.0594784393153	62.1386041681258
PA14_RS17975	29.6209232154645	11.4801787661296	20.4976420148906	39.6887790678235	27.8975207868521	39.3903597580368	38.0799539351358	26.7651788728388	18.8298800509472
PA14_RS17980	112.044361728062	134.482094117518	136.650946765938	97.2375087161677	125.538843540834	150.491374460192	112.97053000757	130.737604494251	103.56434028021
PA14_RS17985	92.7263683266716	101.681583357148	141.77535726966	96.2452892394721	132.513223737547	112.11102392672	104.719873321623	83.3838264884593	71.5535441935994
PA14_RS17990	300.072830834923	276.344303156119	456.072534831316	187.529481095466	278.200276735553	285.832610551908	323.044942549735	353.094475130143	436.853217181975
PA14_RS17995	807.492124178099	822.472807316283	925.810164339227	506.03193311475	639.318184698693	604.995525514462	602.932603972983	646.482012774722	811.567830195825
PA14_RS18000	297.497098381405	276.344303156119	311.734972309795	284.766989811634	255.727273879477	272.702490632562	363.028894181628	344.859035476961	295.629116799871
PA14_RS18005	18.0301271746306	19.6803064562221	24.7679841013262	12.8988531970427	21.6980717231072	29.2902675123863	10.1546543827029	20.5885991329529	13.1809160356631
PA14_RS18010	1047.03524235533	829.852922237367	1359.67692032108	549.689590089356	770.281546170304	883.758071494415	985.001475122179	1202.37418936445	1434.83685988218
PA14_RS18015	346.436014998259	211.563294404388	306.610561806072	120.058556680166	203.806887970614	199.981826463879	215.151739733517	277.946088294864	265.501308718356
PA14_RS18020	73.4083749252817	37.7205873744258	30.7464630223359	25.7977063940853	22.4730028560753	64.6405903721629	13.3279838772975	15.4414493497147	18.8298800509472
PA14_RS18025	2672.32242052561	1820.42834720055	2048.91013307178	1485.3525566133	1512.66557155376	2115.96932546377	1331.52905593192	1535.90949531829	1749.295856733
PA14_RS18030	977.49046611033	1175.89831075927	1244.37768398732	653.872635142393	688.913777208653	784.77716748704	647.359216897309	663.982322037732	596.907197615027
PA14_RS18035	151.968214757601	223.043473170518	204.976420148906	97.2375087161677	148.01184639691	124.231134621501	115.509193603245	98.825275838174	99.7983642700202
PA14_RS18040	23.1815920816679	12.3001915351388	18.7895051803164	6.94553633686912	5.42451793077679	7.07006457195532	5.07732719135144	12.3531594797718	0
PA14_RS18045	1013.55072045959	1024.19594849256	714.855265269311	536.790736892313	557.175484604073	517.124722977303	371.279550867574	414.860272529001	295.629116799871
PA14_RS18050	597.569929216328	428.046665422831	617.49146569858	405.817765968496	392.115153281865	460.564206401661	440.458133849737	484.861509581041	512.172737385764
PA14_RS18055	75.9841073788004	64.7810087517312	70.8876786348301	55.564290694953	47.2707991110549	49.4904520036872	53.946601408109	47.3537780057917	37.6597601018944
PA14_RS18060	467.495440313636	345.225375752897	433.866755981852	206.381651152682	254.952342746509	230.28210320083	186.591774282165	177.061952543395	224.075572606272
PA14_RS18065	7.72719736055597	4.10006384504628	5.12441050372266	0	0	0	2.53866359567572	4.11771982659058	0
PA14_RS18070	87.5749034196343	95.9414939740829	83.6987048941367	56.5565101716486	50.3705236429274	73.7306733932483	46.9652765200008	51.4714978323823	84.7344602292625
PA14_RS18075	705.750692264112	332.925184217758	486.818997853652	234.163796500159	351.818734367523	329.263007208205	354.143571596763	424.12514213883	399.193457080081
PA14_RS18080	124.923023995655	111.521736585259	97.3637995707305	79.3775581356471	94.5415982221098	85.8507840880288	119.951854895678	101.913565708117	96.0323882598308
PA14_RS18085	1223.47291542136	1120.13744246664	1219.60969988599	1292.86197813435	1432.07273372507	1474.61346786497	1608.87805375949	1649.14679054953	1882.98800509472
PA14_RS18090	613.02432393744	700.290904733904	770.369712392973	645.934879328828	664.115980953673	708.016466420097	731.769781453526	686.62978108398	591.258233599743
PA14_RS18095	194.467800240659	300.124673457388	245.1176357614	182.568383711988	178.234160582666	189.881734218229	220.863732823788	226.474590462482	175.117884473809
PA14_RS18100	23.1815920816679	35.260549067398	32.4545998569102	37.7043401144324	31.7721764516926	12.1201106947805	34.2719585416222	10.2942995664765	33.893784091705
PA14_RS30675	94.014234553431	119.721864275351	68.3254733829688	56.5565101716486	60.4446283715128	50.5004612282523	37.4452880362169	33.9711885693723	62.1386041681258
PA14_RS31555	32.1966556689832	9.02014045910181	19.6435735976035	13.8910726737382	9.29917359561736	13.1301199193456	12.6933179783786	13.3825894364194	0
PA14_RS18115	19.3179934013899	18.0402809182036	16.2272999284551	17.8599505805206	6.97438019671302	15.1501383684757	13.9626497762165	3.08828986994294	11.2979280305683
PA14_RS18120	10.3029298140746	9.02014045910181	12.8110262593066	4.96109738347794	9.29917359561736	7.07006457195532	1.26933179783786	3.08828986994294	0
PA14_RS18125	27.0451907619459	22.9603575322592	19.6435735976035	38.696559591128	37.1966943824694	25.2502306141261	33.6372926427033	17.50030926301	26.3618320713261
PA14_RS18130	78.559839832319	114.801787661296	129.818399427641	114.105239819993	95.3165293550779	63.6305811475979	95.1998848378395	76.1778167919258	47.074700127368
PA14_RS18135	141.665284943526	147.602298421666	128.110262593066	154.786238364512	103.065840684759	138.371263765411	121.221186693516	99.8547057948217	47.074700127368
PA14_RS18140	319.390824236313	229.603575322592	231.452541084807	347.276816843456	274.325621070712	258.562361488652	236.730380296761	199.709411589643	160.053980433051
PA14_RS18145	633.630183565589	493.647686943572	632.864697209748	626.090489794916	557.950415737041	580.755304124901	663.225864370282	642.364292948131	570.545365543701
PA14_RS18150	38.6359868027798	46.7407278335276	23.9139156840391	21.8288284873029	21.6980717231072	20.2001844913009	17.1359792708111	19.5591691763053	11.2979280305683
PA14_RS30680	146.816749850563	267.324162697017	177.646230795719	184.552822665379	176.68429831673	140.391282214541	111.066532310813	134.855324320842	101.681352275115
PA14_RS30690	1614.9842483562	1658.88583170572	1535.61501428222	1706.61749991641	1363.10386289091	1841.24681638208	1280.12111811948	1212.66848893093	1657.02944448336
PA14_RS18155	105.605030594265	165.64257933987	94.8015943188691	83.3464360424294	86.7922868924287	95.9508763336793	38.0799539351358	67.9423771387446	28.2448200764208
PA14_RS18160	538.328082785399	592.049219224682	650.800133972777	352.237914226934	332.445456043321	367.643357741676	307.178295076762	364.418204653267	295.629116799871
PA14_RS18165	597.569929216328	666.670381204525	637.135039296184	373.074523237541	435.51129672808	407.033717499713	399.204850420007	323.241006387361	497.108833345007
PA14_RS18170	408.253593882707	368.185733285156	402.266224542229	336.362402599805	352.593665500491	364.613330067981	378.260875755682	378.830224046334	241.022464652124
PA14_RS18175	100.453565687228	110.701723816249	120.423646837482	78.3853386589515	108.490358615536	78.7807195160735	121.221186693516	126.61988466766	120.511232326062
PA14_RS18180	11.590796040834	10.6601659971203	20.4976420148906	14.8832921504338	13.1738292604579	6.06005534739027	13.3279838772975	16.4708793063623	58.3726281579364
PA14_RS18185	37.3481205760205	41.0006384504628	23.9139156840391	53.5798517415618	51.9203859088636	53.5304889019474	51.4079378124333	63.8246573121541	30.1278080815155
PA14_RS18190	63.1054451112071	31.1604852223517	54.660378706375	22.8210479639985	34.8719009835651	38.3803505334717	44.4266129243251	47.3537780057917	28.2448200764208
PA14_RS18195	45.0753179365765	45.1007022955091	52.0981734545137	39.6887790678235	31.7721764516926	49.4904520036872	43.7919470254062	39.1183383526105	26.3618320713261
PA14_RS18200	61.8175788844477	61.5009576756942	90.5312522324336	32.7432427309544	48.045730244023	59.5905442493377	66.6399193864876	53.5303577456776	82.8514722241678
PA14_RS18205	172.57407438575	183.682860258073	169.105546622848	124.027434586949	165.835262455176	134.331226867151	142.16516135784	133.825894364194	101.681352275115
PA14_RS18210	24.4694583084272	21.3203319942406	11.1028894247324	17.8599505805206	19.3732783242028	8.08007379652036	7.61599078702716	10.2942995664765	7.53195202037889
PA14_RS18215	61.8175788844477	43.4606767574905	35.8708735260586	46.6343154046927	41.8462811802781	38.3803505334717	45.061278823244	18.5297392196576	39.5427481069892
PA14_RS18220	34.7723881225019	31.1604852223517	38.4330787779199	11.9066337203471	23.2479339890434	43.4303966562969	29.8292972491897	11.3237295231241	32.0107960866103
PA14_RS18225	12.8786622675933	2.46003830702777	7.68661575558399	3.96887790678235	6.97438019671302	0	1.26933179783786	6.17657973988588	1.88298800509472
PA14_RS18230	30.9087894422239	44.2806895264998	20.4976420148906	11.9066337203471	12.3988981274898	10.1000922456505	17.77064516973	24.7063189595435	3.76597601018944
PA14_RS18235	16.7422609478713	9.02014045910181	12.8110262593066	6.94553633686912	9.29917359561736	3.03002767369514	8.88532258486502	3.08828986994294	5.64896401528417
PA14_RS18240	55.3782477506511	82.0012769009256	144.337562521522	33.73546220765	26.3476585209158	47.4704335545571	24.7519700578383	32.9417586127247	45.1917121222733
